,purchase_ID,Date at created,Category,Name,Purchase Price,Delivery Price,Total
17173,17174,21-10-2020 15:55:37.164483,Desayunos · Típica,La Parrilla Dorada Polo,29500,6600,36100
17174,17175,21-10-2020 15:55:37.467847,Alta Cocina · Parrilla,Criterión,10700,6000,16700
17175,17176,21-10-2020 15:55:37.720150,Pizza · Italiana,Piatto - Pizza,31800,6600,38400
17176,17177,21-10-2020 15:55:37.972876,Hamburguesas,Burger Society,13000,4100,17100
17177,17178,21-10-2020 15:55:38.275274,Típica,Cazuelitas 93,48750,3900,52650
17178,17179,21-10-2020 15:55:38.527402,Pollo,Señor Fantástico,70000,4700,74700
17179,17180,21-10-2020 15:55:38.829906,Desayunos,Señor Desayuno,70000,6800,76800
17180,17181,21-10-2020 15:55:39.031751,Desayunos · Italiana,Rceta By Rausch,45800,3600,49400
17181,17182,21-10-2020 15:55:39.183727,Parrilla,Beraca Parrilla Bbq,13600,5600,19200
17182,17183,21-10-2020 15:55:39.586096,Típica · Pescados y Mariscos,La Vitualla,7500,6300,13800
17183,17184,21-10-2020 15:55:39.838486,Típica,Sabrosito,12500,4000,16500
17184,17185,21-10-2020 15:55:40.191080,Postres · Desayunos,Cosmo Cookies,53900,5900,59800
17185,17186,21-10-2020 15:55:40.493163,Desayunos,La Frijolada Desayunos,31800,4400,36200
17186,17187,21-10-2020 15:55:40.845111,Desayunos,El Fogón Castellano,17800,3200,21000
17187,17188,21-10-2020 15:55:41.097427,Saludable · Desayunos,La Estampilla,15000,6000,21000
17188,17189,21-10-2020 15:55:41.349621,Sánduches,Submarin,48750,3800,52550
17189,17190,21-10-2020 15:55:41.551440,Italiana,F*cking Good Pizza,10700,4200,14900
17190,17191,21-10-2020 15:55:41.753526,Típica,Cazuelitas 93,24300,3900,28200
17191,17192,21-10-2020 15:55:41.955648,Crepes,La Chabatta,35000,5900,40900
17192,17193,21-10-2020 15:55:42.157773,Típica,Campo Victoria,37900,3000,40900
17193,17194,21-10-2020 15:55:42.511818,Desayunos,El Fogón Castellano,65000,3200,68200
17194,17195,21-10-2020 15:55:42.763814,Saludable · Desayunos,Bon Eat - Saludable,35000,4800,39800
17195,17196,21-10-2020 15:55:43.015981,Postres · Desayunos,Sweet Tale,48750,5800,54550
17196,17197,21-10-2020 15:55:43.218424,Postres · Desayunos,Amelie Helados,70000,6400,76400
17197,17198,21-10-2020 15:55:43.571437,Hamburguesas,Bendito Cordero,24300,5800,30100
17198,17199,21-10-2020 15:55:43.823242,Saludable,Hanai - Bowls Saludables,13600,5900,19500
17199,17200,21-10-2020 15:55:43.975878,Pollo · China,China Tao,39700,3500,43200
17200,17201,21-10-2020 15:55:44.178442,Desayunos · Típica,La Parrilla Dorada Polo,35000,6600,41600
17201,17202,21-10-2020 15:55:44.330451,Hamburguesas · Panadería,NYC Burgers,48750,6200,54950
17202,17203,21-10-2020 15:55:44.632857,Desayunos · Internacional,Camilia,35000,3900,38900
17203,17204,21-10-2020 15:55:45.035216,Desayunos,La Frijolada Desayunos,45800,4400,50200
17204,17205,21-10-2020 15:55:45.237835,Típica,Bandejas Mrg,53400,3800,57200
17205,17206,21-10-2020 15:55:45.640372,Saludable · Desayunos,Copacabana Açai Bowls,9000,3000,12000
17206,17207,21-10-2020 15:55:45.942110,Desayunos,Sr Buñuelo,13000,6400,19400
17207,17208,21-10-2020 15:55:46.094223,Desayunos,Jacinta Arepas de Huevo,23000,4000,27000
17208,17209,21-10-2020 15:55:46.496754,Pescados y Mariscos,Fish Place - Del Mar,31800,5400,37200
17209,17210,21-10-2020 15:55:46.799115,China,China Food Col,23000,3600,26600
17210,17211,21-10-2020 15:55:47.201239,Postres · Desayunos,Vivalight Market.,29500,6500,36000
17211,17212,21-10-2020 15:55:47.604305,Hamburguesas · Alitas,Beer,39700,6600,46300
17212,17213,21-10-2020 15:55:48.007085,Pizza,18 Scalini,70000,4300,74300
17213,17214,21-10-2020 15:55:48.409587,Desayunos,Sunny Breakfast Brunch,53900,4300,58200
17214,17215,21-10-2020 15:55:48.561606,Saludable · Desayunos,Agua Dulce,15600,3700,19300
17215,17216,21-10-2020 15:55:48.964087,Parrilla,Restaurante Bar Mi Ranchito,24300,5200,29500
17216,17217,21-10-2020 15:55:49.116033,Saludable · Típica,Saludable Mrg,53400,5800,59200
17217,17218,21-10-2020 15:55:49.368938,Jugos y Batidos,Pomponio,10700,3600,14300
17218,17219,21-10-2020 15:55:49.520728,Postres · Desayunos,Restaurante Cornelia,34500,5500,40000
17219,17220,21-10-2020 15:55:49.723092,Desayunos,La Frijolada Desayunos,53400,4400,57800
17220,17221,21-10-2020 15:55:49.924735,Postres,Beiked,27800,4000,31800
17221,17222,21-10-2020 15:55:50.076650,Pescados y Mariscos,La Gran Cazuela,11870,3200,15070
17222,17223,21-10-2020 15:55:50.429279,Peruana · Internacional,La Chifería,9000,6600,15600
17223,17224,21-10-2020 15:55:50.581396,Saludable · Desayunos,Maracuyá,45800,6700,52500
17224,17225,21-10-2020 15:55:50.833772,Sánduches · China,Peru Mix,70000,5900,75900
17225,17226,21-10-2020 15:55:51.136435,Desayunos · Típica,D'Porco - Lechona,15600,6300,21900
17226,17227,21-10-2020 15:55:51.289110,Postres,Toledo Pastelería,29500,6800,36300
17227,17228,21-10-2020 15:55:51.491677,Típica · Parrilla,La Ternera Parrilla,45800,5200,51000
17228,17229,21-10-2020 15:55:51.794016,Desayunos · Sánduches,Garnish,70000,5200,75200
17229,17230,21-10-2020 15:55:51.946250,Desayunos,Sr Buñuelo,65000,6400,71400
17230,17231,21-10-2020 15:55:52.149527,Desayunos · Típica,Fogón Sangileño,10700,5000,15700
17231,17232,21-10-2020 15:55:52.501982,Hamburguesas,Bendito Cordero,23000,5800,28800
17232,17233,21-10-2020 15:55:52.805601,Desayunos · Típica,Parrilla Farandula Típico,27800,5900,33700
17233,17234,21-10-2020 15:55:53.107904,Jugos y Batidos,Pomponio,45800,3600,49400
17234,17235,21-10-2020 15:55:53.410377,Postres · Desayunos,Sweet Tale,11870,5800,17670
17235,17236,21-10-2020 15:55:53.813410,Pollo · Desayunos,Abasto,65000,3600,68600
17236,17237,21-10-2020 15:55:54.015994,Típica · Pescados y Mariscos,Arroces Mrg,70000,4300,74300
17237,17238,21-10-2020 15:55:54.318223,Pizza,pizza andante,37900,4200,42100
17238,17239,21-10-2020 15:55:54.721364,Desayunos · Helados,San Giorgio Gelateria,31800,3100,34900
17239,17240,21-10-2020 15:55:55.124309,Típica · Parrilla,Mi Ranchito Parrilla,17800,4400,22200
17240,17241,21-10-2020 15:55:55.326161,Desayunos · Típica,La Parrilla Dorada Polo,24200,6600,30800
17241,17242,21-10-2020 15:55:55.528781,Desayunos · Típica,Cochon,27800,3300,31100
17242,17243,21-10-2020 15:55:55.680625,Hamburguesas,Monchis - Hamburguesa,13000,4300,17300
17243,17244,21-10-2020 15:55:55.832510,Pollo · Desayunos,Piaf,35000,6500,41500
17244,17245,21-10-2020 15:55:56.035038,Desayunos · Típica,D´Porco,8900,3900,12800
17245,17246,21-10-2020 15:55:56.287727,Mexicana,La leyenda mexican kitchen,12500,3200,15700
17246,17247,21-10-2020 15:55:56.589895,Pollo,Oliva Va,10700,5600,16300
17247,17248,21-10-2020 15:55:56.741991,Sushi,Sushi Reel,23000,4700,27700
17248,17249,21-10-2020 15:55:57.144546,Pollo · Típica,Auyama,70000,3900,73900
17249,17250,21-10-2020 15:55:57.296964,Típica,Juan Chorizo,8900,3900,12800
17250,17251,21-10-2020 15:55:57.649504,Postres · Desayunos,Aury Postres - Comidas & Picadas,70000,4700,74700
17251,17252,21-10-2020 15:55:57.852672,Saludable,Puro Verde,17800,5700,23500
17252,17253,21-10-2020 15:55:58.155068,Desayunos · Sánduches,Garnish,13600,5200,18800
17253,17254,21-10-2020 15:55:58.457762,Saludable · Desayunos,Maracuyá,34500,6700,41200
17254,17255,21-10-2020 15:55:58.860247,Parrilla,Carnes la Zarza,15600,4900,20500
17255,17256,21-10-2020 15:55:59.162442,Postres · Desayunos,Aury Postres - Comidas & Picadas,8900,4700,13600
17256,17257,21-10-2020 15:55:59.364700,Desayunos · Café,Aromacafé el Placer de Compartir,53400,5000,58400
17257,17258,21-10-2020 15:55:59.516841,Desayunos · Panadería,Le Pain Quotidien,29500,3900,33400
17258,17259,21-10-2020 15:55:59.819514,Hamburguesas · Pescados y Mariscos,El Velero,23000,6500,29500
17259,17260,21-10-2020 15:55:59.971945,Saludable · Desayunos,Guadalupe - Fruteria,53400,5900,59300
17260,17261,21-10-2020 15:56:00.374535,Desayunos · Panadería,Decofruta,29500,4700,34200
17261,17262,21-10-2020 15:56:00.576827,Pollo · Saludable,Yerbabuena,27800,3900,31700
17262,17263,21-10-2020 15:56:00.979368,Desayunos · Comida Rápida,La Veneca,70000,6300,76300
17263,17264,21-10-2020 15:56:01.232160,Desayunos · Pescados y Mariscos,Luzí­a - Mediterranea,34500,5700,40200
17264,17265,21-10-2020 15:56:01.484444,Saludable · Desayunos,Bawana - Sandwich,18900,3400,22300
17265,17266,21-10-2020 15:56:01.637021,Pizza,Pastas Laurentina,17800,4800,22600
17266,17267,21-10-2020 15:56:01.789392,Pollo · Saludable,Gratina,9000,4200,13200
17267,17268,21-10-2020 15:56:01.991740,Típica,Baondish,34500,5800,40300
17268,17269,21-10-2020 15:56:02.294540,Internacional,La Esquina con Sabor Parrilla,35000,3000,38000
17269,17270,21-10-2020 15:56:02.546729,Típica · Parrilla,Parrilla Farandula Gourmet,70000,5100,75100
17270,17271,21-10-2020 15:56:02.849171,Postres · Desayunos,Aury Postres - Comidas & Picadas,10700,4700,15400
17271,17272,21-10-2020 15:56:03.052352,Desayunos · Típica,90 Calentados,10700,3700,14400
17272,17273,21-10-2020 15:56:03.455947,Hamburguesas,Burger Society,23000,4100,27100
17273,17274,21-10-2020 15:56:03.859131,Alta Cocina · Parrilla,Criterión,12500,6000,18500
17274,17275,21-10-2020 15:56:04.112256,Desayunos · Café,El Gualilo,65000,6200,71200
17275,17276,21-10-2020 15:56:04.465287,Helados,Buon Gelato,17800,4400,22200
17276,17277,21-10-2020 15:56:04.817321,Típica,Cabrito Santandereano,15600,6600,22200
17277,17278,21-10-2020 15:56:05.220030,Parrilla,El Tambor,13600,6800,20400
17278,17279,21-10-2020 15:56:05.423425,Postres · Desayunos,BagBog Bagels,35000,6400,41400
17279,17280,21-10-2020 15:56:05.776455,Parrilla · Internacional,Taperia de la Plaza,8900,5700,14600
17280,17281,21-10-2020 15:56:06.028817,Postres · Desayunos,Sweet Tale,53900,5800,59700
17281,17282,21-10-2020 15:56:06.231361,Desayunos · Panadería,Choclofee,15000,4700,19700
17282,17283,21-10-2020 15:56:06.634173,Desayunos · Panadería,El Pan de Phillippe,27800,4600,32400
17283,17284,21-10-2020 15:56:06.886872,Pizza · Parrilla,Urban Lunch,35000,4000,39000
17284,17285,21-10-2020 15:56:07.039086,Desayunos,Señor Desayuno,23000,6800,29800
17285,17286,21-10-2020 15:56:07.191761,Desayunos · Café,Norma's Ice Cream Café,29500,6300,35800
17286,17287,21-10-2020 15:56:07.344332,Postres · Café,Celestino Café,17800,5900,23700
17287,17288,21-10-2020 15:56:07.546192,Postres · Desayunos,Vivalight Market.,27800,6500,34300
17288,17289,21-10-2020 15:56:07.798465,Desayunos · Café,vereda central calle 99,15600,5700,21300
17289,17290,21-10-2020 15:56:08.151743,Desayunos · Típica,Desayunadero de la 42,48750,5900,54650
17290,17291,21-10-2020 15:56:08.304095,Desayunos,El Fogón Castellano,29500,3200,32700
17291,17292,21-10-2020 15:56:08.556855,Parrilla,OAK Ahumado y Brebajes,37900,6000,43900
17292,17293,21-10-2020 15:56:08.859054,Postres,La Galeta,53400,3000,56400
17293,17294,21-10-2020 15:56:09.111277,Desayunos · Comida Rápida,Chocolatto,13000,3400,16400
17294,17295,21-10-2020 15:56:09.363687,Desayunos · Sánduches,Garnish,23000,5200,28200
17295,17296,21-10-2020 15:56:09.616939,Mexicana,Hidalgo Taquería,70000,4900,74900
17296,17297,21-10-2020 15:56:09.969485,Postres · Desayunos,Protein Bakes,39700,5900,45600
17297,17298,21-10-2020 15:56:10.321893,Saludable · Desayunos,Malú,35000,3700,38700
17298,17299,21-10-2020 15:56:10.624544,Parrilla,Rústico Picadería,7500,3800,11300
17299,17300,21-10-2020 15:56:10.777056,Desayunos · Típica,Parrilla Farandula Típico,53400,5900,59300
17300,17301,21-10-2020 15:56:10.979440,Postres · Desayunos,Buñuelos nacho,7500,6600,14100
17301,17302,21-10-2020 15:56:11.182361,Típica,Salsig,35000,5600,40600
17302,17303,21-10-2020 15:56:11.535518,Postres · Saludable,Ana Rebana,35000,6300,41300
17303,17304,21-10-2020 15:56:11.738302,Desayunos · Café,Norma's Ice Cream Café,15000,6300,21300
17304,17305,21-10-2020 15:56:12.041153,Desayunos · Panadería,Limarys,8900,6500,15400
17305,17306,21-10-2020 15:56:12.343462,Pollo · Desayunos,Workzone,35000,3100,38100
17306,17307,21-10-2020 15:56:12.495901,Saludable · Desayunos,Copacabana Açai Bowls,53900,3000,56900
17307,17308,21-10-2020 15:56:12.748344,Sushi · Desayunos,Maki Roll,17800,4300,22100
17308,17309,21-10-2020 15:56:13.152078,Desayunos,Archies Desayunos,13000,3100,16100
17309,17310,21-10-2020 15:56:13.354608,Parrilla,El Tambor,24200,6800,31000
17310,17311,21-10-2020 15:56:13.507073,Parrilla,Parrilla Pimentón,27800,3400,31200
17311,17312,21-10-2020 15:56:13.759495,Alta Cocina · Parrilla,Criterión,13000,6000,19000
17312,17313,21-10-2020 15:56:14.062608,Típica,Sopitas y Más,13600,4200,17800
17313,17314,21-10-2020 15:56:14.415276,Postres · Desayunos,Aury Postres - Comidas & Picadas,35000,4700,39700
17314,17315,21-10-2020 15:56:14.617491,Saludable · Desayunos,Raices Bienestar Gourmet,35000,6600,41600
17315,17316,21-10-2020 15:56:14.970151,Parrilla,El Tambor,9000,6800,15800
17316,17317,21-10-2020 15:56:15.372653,Parrilla,Rústico Picadería,45800,3800,49600
17317,17318,21-10-2020 15:56:15.725570,Parrilla · Internacional,Taperia de la Plaza,70000,5700,75700
17318,17319,21-10-2020 15:56:16.078159,Saludable · Típica,Sopas Mrg,31800,3100,34900
17319,17320,21-10-2020 15:56:16.231256,Saludable · Desayunos,Libre de Culpa,23000,4000,27000
17320,17321,21-10-2020 15:56:16.484005,Sushi · Asiática,Tu Sushi,13600,6400,20000
17321,17322,21-10-2020 15:56:16.786452,Saludable · Desayunos,Libre de Culpa,23000,4000,27000
17322,17323,21-10-2020 15:56:17.139444,Saludable,MIMA,9000,3700,12700
17323,17324,21-10-2020 15:56:17.291747,Crepes,La Chabatta,15600,5900,21500
17324,17325,21-10-2020 15:56:17.493953,Alta Cocina · Italiana,Trattoria de la Plaza,53400,6000,59400
17325,17326,21-10-2020 15:56:17.746272,Desayunos,El Corral - Desayunos,24300,5000,29300
17326,17327,21-10-2020 15:56:18.048662,Postres · Desayunos,Jacques Pastelería,35000,5900,40900
17327,17328,21-10-2020 15:56:18.252336,Saludable · Desayunos,Copacabana Açai Bowls,34500,3000,37500
17328,17329,21-10-2020 15:56:18.604902,Postres · Desayunos,BagBog Bagels,24300,6400,30700
17329,17330,21-10-2020 15:56:18.807068,Crepes,La Chabatta,65000,5900,70900
17330,17331,21-10-2020 15:56:19.109491,Hamburguesas · Panadería,NYC Burgers,35000,6200,41200
17331,17332,21-10-2020 15:56:19.511961,Típica · Parrilla,Toya,29500,4200,33700
17332,17333,21-10-2020 15:56:19.864740,Saludable · Desayunos,Copacabana Açai Bowls,45800,3000,48800
17333,17334,21-10-2020 15:56:20.268008,Postres · Café,Loló Coffee & Snacks,45800,4600,50400
17334,17335,21-10-2020 15:56:20.470987,Desayunos · Jugos y Batidos,Dont Be Hungry,35000,5600,40600
17335,17336,21-10-2020 15:56:20.623476,Comida Rápida,Fiesta Digital Andrés,48750,3100,51850
17336,17337,21-10-2020 15:56:20.775976,Comida Rápida · Perros Calientes,Similoa - Comida Rapida,39700,3700,43400
17337,17338,21-10-2020 15:56:21.128925,Alta Cocina · Parrilla,Criterión,13000,6000,19000
17338,17339,21-10-2020 15:56:21.331240,Desayunos · Helados,San Giorgio Gelateria,23000,3100,26100
17339,17340,21-10-2020 15:56:21.483480,Postres · Desayunos,Buñuelos nacho,8900,6600,15500
17340,17341,21-10-2020 15:56:21.836063,Desayunos · Típica,Calentao Express,39700,6000,45700
17341,17342,21-10-2020 15:56:22.038544,Desayunos · Típica,Parrilla Farandula Típico,24200,5900,30100
17342,17343,21-10-2020 15:56:22.191116,Pollo · Saludable,Tremenda Sal y Dulce,70000,6500,76500
17343,17344,21-10-2020 15:56:22.343843,Desayunos · Café,Moramia,37900,4700,42600
17344,17345,21-10-2020 15:56:22.746529,Parrilla,Rústico Picadería,34500,3800,38300
17345,17346,21-10-2020 15:56:22.998830,Saludable,A2manos,17800,4200,22000
17346,17347,21-10-2020 15:56:23.201899,Desayunos · Típica,Cochon,11870,3300,15170
17347,17348,21-10-2020 15:56:23.505862,Desayunos · Sánduches,Danilo Colombia,15600,3300,18900
17348,17349,21-10-2020 15:56:23.658533,Desayunos · Panadería,El Pan de Phillippe,23000,4600,27600
17349,17350,21-10-2020 15:56:23.861289,Italiana,Bocatto Di Passo,24200,5000,29200
17350,17351,21-10-2020 15:56:24.164147,Pizza,Pastas Laurentina,12500,4800,17300
17351,17352,21-10-2020 15:56:24.417799,Postres · Desayunos,Cosmo Cookies,53900,5900,59800
17352,17353,21-10-2020 15:56:24.820779,Jugos y Batidos,Pomponio,11870,3600,15470
17353,17354,21-10-2020 15:56:25.072921,Pollo · Desayunos,Abasto,29500,3600,33100
17354,17355,21-10-2020 15:56:25.426276,Desayunos · Sánduches,Danilo Colombia,37900,3300,41200
17355,17356,21-10-2020 15:56:25.730058,Desayunos · Típica,D´Porco,27800,3900,31700
17356,17357,21-10-2020 15:56:25.934033,Típica,Sabrosito,24300,4000,28300
17357,17358,21-10-2020 15:56:26.238164,Parrilla,Arepaisa de Medellín,45800,5600,51400
17358,17359,21-10-2020 15:56:26.442137,Saludable,Puro Verde,7500,5700,13200
17359,17360,21-10-2020 15:56:26.594466,Típica,Cabrito Santandereano,39700,6600,46300
17360,17361,21-10-2020 15:56:26.897151,Desayunos,Fratelli - Desayunos,34500,4600,39100
17361,17362,21-10-2020 15:56:27.049658,Pescados y Mariscos,La Gran Cazuela,17800,3200,21000
17362,17363,21-10-2020 15:56:27.202202,Perros Calientes,Dog Shop - Rapida,34500,4900,39400
17363,17364,21-10-2020 15:56:27.505705,Pollo · China,China Tao,65000,3500,68500
17364,17365,21-10-2020 15:56:27.708395,Desayunos,Don Leo,15600,6000,21600
17365,17366,21-10-2020 15:56:27.961582,Sushi,Kim Pop,39700,5400,45100
17366,17367,21-10-2020 15:56:28.214489,Desayunos · Empanadas,Mis Delicias,12500,3200,15700
17367,17368,21-10-2020 15:56:28.618582,Parrilla,Parrilla Pimentón,13000,3400,16400
17368,17369,21-10-2020 15:56:28.871262,Pescados y Mariscos,Fish Place - Del Mar,12500,5400,17900
17369,17370,21-10-2020 15:56:29.224506,Parrilla,OAK Ahumado y Brebajes,24300,6000,30300
17370,17371,21-10-2020 15:56:29.577416,Internacional,Rio Sabores y Experiencias,23000,4100,27100
17371,17372,21-10-2020 15:56:29.730102,Internacional,Rio Sabores y Experiencias,12500,4100,16600
17372,17373,21-10-2020 15:56:30.032401,Desayunos,Cafetería el Kippe,37900,3200,41100
17373,17374,21-10-2020 15:56:30.284982,Pollo,Heart & Cooking,35000,5000,40000
17374,17375,21-10-2020 15:56:30.637936,Pizza · Parrilla,Urban Lunch,15600,4000,19600
17375,17376,21-10-2020 15:56:31.040973,Saludable,Puro Verde,45800,5700,51500
17376,17377,21-10-2020 15:56:31.343462,Helados,Buon Gelato,23000,4400,27400
17377,17378,21-10-2020 15:56:31.546001,Postres · Desayunos,KOKOA & co.,31800,4700,36500
17378,17379,21-10-2020 15:56:31.798311,Hamburguesas · Panadería,NYC Burgers,18900,6200,25100
17379,17380,21-10-2020 15:56:32.000473,Saludable,MIMA,29500,3700,33200
17380,17381,21-10-2020 15:56:32.403394,Pollo · Saludable,Gratina,18900,4200,23100
17381,17382,21-10-2020 15:56:32.756552,Desayunos · Parrilla,Mi Patria,23000,4600,27600
17382,17383,21-10-2020 15:56:33.159291,Postres · Desayunos,BagBog Bagels,11870,6400,18270
17383,17384,21-10-2020 15:56:33.361877,Parrilla,El Tambor,13600,6800,20400
17384,17385,21-10-2020 15:56:33.564210,Desayunos · Jugos y Batidos,Dont Be Hungry,35000,5600,40600
17385,17386,21-10-2020 15:56:33.817684,Típica · Parrilla,El Portal de la Antigua,10700,5600,16300
17386,17387,21-10-2020 15:56:34.070116,Pescados y Mariscos,Pescadero Héroes del Mar,13000,6600,19600
17387,17388,21-10-2020 15:56:34.473924,Postres · Panadería,RIGHT AWAY FOODS,10700,6600,17300
17388,17389,21-10-2020 15:56:34.726380,Desayunos · Helados,San Giorgio Gelateria,27800,3100,30900
17389,17390,21-10-2020 15:56:34.979206,Parrilla,Arroces Maria Paula,23000,6800,29800
17390,17391,21-10-2020 15:56:35.181979,Parrilla · Café,Figaro Café/ Restaurante Argentino,35000,5800,40800
17391,17392,21-10-2020 15:56:35.584761,Postres · Desayunos,Amelie Helados,15000,6400,21400
17392,17393,21-10-2020 15:56:35.737056,Desayunos · Típica,Fogón Sangileño,48750,5000,53750
17393,17394,21-10-2020 15:56:35.989821,Crepes,La Chabatta,39700,5900,45600
17394,17395,21-10-2020 15:56:36.242136,Hamburguesas,Burger Society,23000,4100,27100
17395,17396,21-10-2020 15:56:36.544380,Pescados y Mariscos,Fish Place - Del Mar,12500,5400,17900
17396,17397,21-10-2020 15:56:36.897175,Perros Calientes,Dog Shop - Rapida,53400,4900,58300
17397,17398,21-10-2020 15:56:37.300324,Típica · Pescados y Mariscos,La Vitualla,8900,6300,15200
17398,17399,21-10-2020 15:56:37.453432,Postres · Desayunos,Restaurante Cornelia,15600,5500,21100
17399,17400,21-10-2020 15:56:37.706484,Saludable · Desayunos,Distrito Gourmet,18900,3700,22600
17400,17401,21-10-2020 15:56:38.109670,Sánduches · China,Peru Mix,23000,5900,28900
17401,17402,21-10-2020 15:56:38.262763,Desayunos · Café,El Gualilo,15000,6200,21200
17402,17403,21-10-2020 15:56:38.516060,Desayunos · Típica,La Parrilla Dorada Polo,15000,6600,21600
17403,17404,21-10-2020 15:56:38.669075,Desayunos,Desayunos en Bogotá,29500,3400,32900
17404,17405,21-10-2020 15:56:38.922771,Postres · Desayunos,Maltihelado,18900,4500,23400
17405,17406,21-10-2020 15:56:39.175914,Pescados y Mariscos,Fish Place - Del Mar,37900,5400,43300
17406,17407,21-10-2020 15:56:39.379065,Desayunos · Jugos y Batidos,Frutiwow,10700,4100,14800
17407,17408,21-10-2020 15:56:39.631972,Postres,Beiked,27800,4000,31800
17408,17409,21-10-2020 15:56:39.934476,Postres,Levelma,9000,6200,15200
17409,17410,21-10-2020 15:56:40.287609,Saludable · Parrilla,The Angels Grill and Drinks,31800,6200,38000
17410,17411,21-10-2020 15:56:40.490132,Típica,La Cocina,11870,4600,16470
17411,17412,21-10-2020 15:56:40.792979,Pollo · Saludable,Yerbabuena,24200,3900,28100
17412,17413,21-10-2020 15:56:41.095694,Típica · Parrilla,Mi Ranchito Parrilla,23000,4400,27400
17413,17414,21-10-2020 15:56:41.348536,Saludable,MIMA,7500,3700,11200
17414,17415,21-10-2020 15:56:41.500955,Internacional,Rio Sabores y Experiencias,8900,4100,13000
17415,17416,21-10-2020 15:56:41.703402,Postres · Desayunos,BagBog Bagels,27800,6400,34200
17416,17417,21-10-2020 15:56:42.106143,Pollo · Típica,Auyama,27800,3900,31700
17417,17418,21-10-2020 15:56:42.508807,Postres · Desayunos,Aury Postres - Comidas & Picadas,34500,4700,39200
17418,17419,21-10-2020 15:56:42.811683,Desayunos · Café,Moramia,37900,4700,42600
17419,17420,21-10-2020 15:56:43.064323,Parrilla,Rústico Picadería,45800,3800,49600
17420,17421,21-10-2020 15:56:43.217013,Típica · Parrilla,Toya,31800,4200,36000
17421,17422,21-10-2020 15:56:43.420199,Pollo · Típica,Auyama,39700,3900,43600
17422,17423,21-10-2020 15:56:43.723482,Postres · Café,Celestino Café,29500,5900,35400
17423,17424,21-10-2020 15:56:43.977449,Desayunos · Panadería,Le Pain Quotidien,17800,3900,21700
17424,17425,21-10-2020 15:56:44.180167,Parrilla,Coquitas,10700,5600,16300
17425,17426,21-10-2020 15:56:44.332440,Saludable,Hanai - Bowls Saludables,37900,5900,43800
17426,17427,21-10-2020 15:56:44.535144,Parrilla,Carnes la Zarza,24200,4900,29100
17427,17428,21-10-2020 15:56:44.837666,Pizza,Pizza Andante,70000,6300,76300
17428,17429,21-10-2020 15:56:45.040080,Típica · Parrilla,El Santandereano,8900,5200,14100
17429,17430,21-10-2020 15:56:45.192635,Saludable · Desayunos,Agua Dulce,24300,3700,28000
17430,17431,21-10-2020 15:56:45.595531,Saludable,Amor Propio saludable,18900,4000,22900
17431,17432,21-10-2020 15:56:45.998073,Típica · Pescados y Mariscos,La Vitualla,12500,6300,18800
17432,17433,21-10-2020 15:56:46.251473,Desayunos,Fratelli - Desayunos,53900,4600,58500
17433,17434,21-10-2020 15:56:46.504398,Alta Cocina · Parrilla,Criterión,12500,6000,18500
17434,17435,21-10-2020 15:56:46.757546,Perros Calientes,Dog Shop - Rapida,37900,4900,42800
17435,17436,21-10-2020 15:56:47.161199,Pollo · Desayunos,Piaf,18900,6500,25400
17436,17437,21-10-2020 15:56:47.364636,Postres · Desayunos,BagBog Bagels,11870,6400,18270
17437,17438,21-10-2020 15:56:47.768718,Desayunos · Típica,Papadió - Colombianas,31800,5700,37500
17438,17439,21-10-2020 15:56:48.171485,Postres · Desayunos,Sharmus,11870,6100,17970
17439,17440,21-10-2020 15:56:48.574466,Saludable · Jugos y Batidos,Berdes Drinks & Salads,31800,3500,35300
17440,17441,21-10-2020 15:56:48.727247,Típica,Sopitas y Más,34500,4200,38700
17441,17442,21-10-2020 15:56:49.131756,Postres · Desayunos,KOKOA & co.,12500,4700,17200
17442,17443,21-10-2020 15:56:49.435312,Desayunos · Sánduches,Garnish,29500,5200,34700
17443,17444,21-10-2020 15:56:49.789094,Desayunos · Italiana,Rceta By Rausch,15000,3600,18600
17444,17445,21-10-2020 15:56:49.992158,Sánduches · Pescados y Mariscos,Pacific Comida de Mar,15600,4000,19600
17445,17446,21-10-2020 15:56:50.195014,Sánduches · Pescados y Mariscos,Pacific Comida de Mar,29500,4000,33500
17446,17447,21-10-2020 15:56:50.598609,Mexicana,La leyenda mexican kitchen,53400,3200,56600
17447,17448,21-10-2020 15:56:50.901982,Desayunos · Mexicana,La Mera Mera - Mexicana,35000,3100,38100
17448,17449,21-10-2020 15:56:51.105592,Saludable,Ventura Soup y Salad,23000,3800,26800
17449,17450,21-10-2020 15:56:51.358831,Parrilla,Arepaisa de Medellín,11870,5600,17470
17450,17451,21-10-2020 15:56:51.762288,Parrilla,OAK Ahumado y Brebajes,29500,6000,35500
17451,17452,21-10-2020 15:56:52.065562,Saludable · Desayunos,Básico y elemental,53400,5000,58400
17452,17453,21-10-2020 15:56:52.469414,Postres · Desayunos,Restaurante Cornelia,35000,5500,40500
17453,17454,21-10-2020 15:56:52.722545,Parrilla,El Tambor,70000,6800,76800
17454,17455,21-10-2020 15:56:53.125905,Desayunos · Helados,San Giorgio Gelateria,29500,3100,32600
17455,17456,21-10-2020 15:56:53.479242,Típica,Juan Chorizo,53900,3900,57800
17456,17457,21-10-2020 15:56:53.882734,Pizza,Pastas Laurentina,8900,4800,13700
